year,month,tmean_c,tmin_c,tmax_c,p_mm,rh_mean_pct
2023,5,8.581596774193548,2.849032258064516,17.13125806451613,15.241999999999999,79.59247311827957
2023,6,7.8184652777777774,0.7160666666666666,18.219266666666666,0.508,64.4173611111111
2023,7,7.99753270609319,0.5998709677419355,18.785129032258066,0.0,60.36017025089606
2023,8,8.706293010752688,1.3069032258064517,19.02206451612903,10.414000000000001,62.25510752688172
2023,9,9.605279166666666,3.0261666666666667,19.274566666666665,38.36,69.90652777777777
2023,10,8.689728494623655,4.357193548387097,16.360612903225807,95.259,86.14932795698924
2023,11,8.390820833333333,3.3822666666666668,17.217166666666667,98.81400000000001,84.39958333333334
2023,12,9.35817876344086,5.699838709677419,16.774677419354838,126.253,90.43508064516129
2024,1,9.694157258064516,5.436258064516129,17.709419354838708,95.767,88.6388440860215
2024,2,9.348477011494253,4.598862068965517,17.659310344827585,115.842,84.38175287356322
2024,3,9.457091397849462,4.8867419354838715,17.78074193548387,93.481,85.38185483870969
2024,4,9.423490277777777,4.4321,17.856133333333332,78.238,85.87569444444445
2024,5,9.01763306451613,3.015322580645161,18.687,36.579,81.64946236559139
2024,6,7.5944666666666665,1.0231000000000001,17.465233333333334,4.064,73.39666666666668
2024,7,8.621602150537635,1.517741935483871,18.41690322580645,3.048,59.20981182795699
2024,8,8.369506720430106,0.6530322580645161,18.98932258064516,0.0,64.14556451612903
2024,9,9.518790277777779,2.2597666666666667,19.21146666666667,14.225,62.59527777777778
2024,10,9.045399193548388,2.910032258064516,19.097774193548386,39.625,75.91276881720431
2024,11,7.784723611111111,2.479,16.927666666666667,87.38300000000001,81.34541666666668
2024,12,8.489418010752688,4.019096774193549,16.438806451612905,117.872,89.83924731182796
2025,1,7.871274193548387,3.7882258064516128,15.687935483870968,151.405,90.03037634408602
2025,2,7.880959821428571,4.340678571428572,15.377392857142857,190.52,93.16339285714285
2025,3,7.987333333333334,4.320903225806452,15.498935483870968,164.608,90.88897849462366
2025,4,8.581666666666667,4.2308666666666666,16.745633333333334,130.316,89.45972222222221
2025,5,8.406908602150539,2.6194838709677417,17.352483870967742,31.752,80.21760752688172
2025,6,7.54315,1.5646,16.608433333333334,15.748000000000001,75.67166666666667
2025,7,7.756116935483871,0.33848387096774196,17.38248387096774,1.524,58.94879032258064
2025,8,8.148479838709678,0.6123870967741936,18.895774193548387,11.177,68.78615591397849
2025,9,8.739618055555555,2.1321333333333334,18.5571,52.84,69.61722222222222
2025,10,8.18930376344086,3.1874193548387098,17.851129032258065,101.355,86.2271505376344
2025,11,8.41742638888889,2.537,18.322033333333334,56.138999999999996,84.08347222222223
2025,12,7.897854978354978,-1.224142857142857,19.967285714285715,0.254,58.93333333333334
