station_id,elevation_m,year,month,temp_c_mean_month,temp_c_min_month,temp_c_max_month,rh_pct_mean_month,dewpoint_c_mean_month,n_days_month
LlanUp1,3955.0,2014,7,8.209005376344086,3.629032258064516,15.887096774193548,58.28508064516129,-0.3358870967741935,31
LlanUp1,3955.0,2014,8,8.160618279569892,3.4516129032258065,15.935483870967742,54.73131720430108,-1.453494623655914,31
LlanUp1,3955.0,2014,9,8.094444444444445,3.9166666666666665,16.0,69.13361111111111,2.0181944444444446,30
LlanUp1,3955.0,2014,10,7.94758064516129,4.209677419354839,14.758064516129032,74.65551075268817,3.322715053763441,31
LlanUp1,3955.0,2014,11,7.875694444444445,3.65,15.15,76.15347222222222,3.3916666666666666,30
LlanUp1,3955.0,2014,12,7.719758064516129,4.403225806451613,14.258064516129032,84.79193548387097,5.119623655913979,31
LlanUp1,3955.0,2015,1,7.731854838709677,4.112903225806452,14.403225806451612,83.4244623655914,4.886827956989247,31
LlanUp1,3955.0,2015,2,8.133184523809524,4.642857142857143,14.839285714285714,82.9578869047619,5.203720238095238,28
LlanUp1,3955.0,2015,3,7.855510752688172,4.870967741935484,13.612903225806452,86.45618279569892,5.605913978494623,31
LlanUp1,3955.0,2015,4,7.878472222222222,4.866666666666666,13.816666666666666,81.32902777777778,4.731111111111111,30
LlanUp1,3955.0,2015,5,7.710349462365592,3.967741935483871,14.161290322580646,80.34865591397849,4.292069892473118,31
LlanUp1,3955.0,2015,6,8.523611111111112,4.35,15.616666666666667,62.010416666666664,1.0830555555555557,30
LlanUp1,3955.0,2015,7,8.425403225806452,3.6451612903225805,16.080645161290324,54.58158602150538,-1.148252688172043,31
LlanUp1,3955.0,2015,8,8.55510752688172,4.32258064516129,14.790322580645162,50.14731182795699,-2.263709677419355,31
LlanUp1,3955.0,2015,9,8.526388888888889,4.75,14.783333333333333,61.66555555555556,0.9556944444444445,30
LlanUp1,3955.0,2015,10,7.842517921146953,4.0,14.016129032258064,73.04525089605735,2.7914426523297493,31
LlanUp1,3955.0,2015,11,7.7019944341372915,3.857142857142857,13.803571428571429,74.1649389301175,2.723906153370439,28
LlanUp1,3955.0,2015,12,7.6986325385694245,4.241935483870968,13.338709677419354,79.8086781206171,4.126268115942029,31
LlanUp1,3955.0,2016,1,8.829680735930735,4.767857142857143,15.357142857142858,74.72341720779221,3.996387987012987,28
LlanUp1,3955.0,2016,2,8.552265512265512,5.36,13.8,82.6754378066378,5.543143722943723,25
LlanUp1,3955.0,2016,3,8.973487102142709,5.56,14.42,79.17117682546287,5.208804451841065,25
LlanUp1,3955.0,2016,4,8.368052810715854,4.75,14.233333333333333,78.33035133948177,4.372393500219587,30
LlanUp1,3955.0,2016,5,8.506720430107526,4.532258064516129,14.935483870967742,65.93844086021505,1.9344086021505378,31
LlanUp1,3955.0,2016,6,7.93125,4.066666666666666,13.9,53.41833333333333,-2.1862500000000002,30
LlanUp1,3955.0,2016,7,8.088709677419354,3.7096774193548385,14.35483870967742,45.192204301075265,-4.462096774193548,31
LlanUp1,3955.0,2016,8,8.454741379310345,3.9482758620689653,15.172413793103448,55.50919540229885,-0.5672413793103448,29
LlanUp1,3955.0,2016,9,7.864583333333333,3.683333333333333,14.333333333333334,61.687361111111116,0.16111111111111112,30
LlanUp1,3955.0,2016,10,7.508000765013388,3.403225806451613,14.5,71.33798397721961,2.1458710527434226,31
LlanUp1,3955.0,2016,11,8.214583333333334,2.9166666666666665,15.916666666666666,49.98861111111111,-2.94875,30
LlanUp1,3955.0,2016,12,7.113927316644707,3.738095238095238,13.0,83.27002572306921,4.142304253717297,21
LlanUp1,3955.0,2017,1,7.008656832298136,3.825,11.875,84.19629023150762,4.315238683418031,20
LlanUp1,3955.0,2017,2,7.3259569377990434,4.0,13.772727272727273,85.4770933014354,4.727432216905901,11
LlanUp1,3955.0,2017,3,6.867212660322433,3.4705882352941178,12.529411764705882,89.37276985088468,5.08620853167562,17
LlanUp1,3955.0,2017,4,7.484863636363636,4.44,13.16,82.64453852813853,4.4565190476190475,25
LlanUp1,3955.0,2017,5,7.683923995931369,4.333333333333333,13.092592592592593,79.66017463723476,4.088485046914363,27
LlanUp1,3955.0,2017,6,7.596527777777778,3.75,13.85,66.35833333333333,1.2138888888888888,30
LlanUp1,3955.0,2017,7,7.844086021505376,3.6451612903225805,14.129032258064516,51.965053763440864,-2.2576612903225803,31
LlanUp1,3955.0,2017,8,7.799731182795699,3.2580645161290325,14.709677419354838,56.10376344086021,-1.2967741935483872,31
LlanUp1,3955.0,2017,9,7.892179951690821,4.3,13.966666666666667,67.78743357487923,1.7092391304347825,30
LlanUp1,3955.0,2017,10,8.017241379310345,4.051724137931035,14.413793103448276,73.0771551724138,2.938793103448276,29
LlanUp1,3955.0,2017,11,7.3069444444444445,3.433333333333333,13.833333333333334,73.32277777777777,2.4052777777777776,30
LlanUp1,3955.0,2017,12,6.822516486465762,3.6666666666666665,12.88888888888889,85.23966720343532,4.269925619200982,27
LlanUp1,3955.0,2018,1,6.412892512077295,3.2666666666666666,11.65,81.53693236714976,3.0563647342995166,30
LlanUp1,3955.0,2018,2,7.059523809523809,3.5535714285714284,13.107142857142858,81.92857142857143,3.8514880952380954,28
LlanUp1,3955.0,2018,3,6.858870967741935,3.9516129032258065,12.17741935483871,84.96747311827957,4.344758064516129,31
LlanUp1,3955.0,2018,4,6.6875,3.8,11.783333333333333,78.52486111111111,2.8306944444444446,30
LlanUp1,3955.0,2018,5,7.488575268817205,3.7096774193548385,14.14516129032258,74.23588709677419,2.831317204301075,31
LlanUp1,3955.0,2018,6,7.274305555555555,3.45,12.9,60.350972222222225,-0.41930555555555554,30
LlanUp1,3955.0,2018,7,7.329301075268818,3.2580645161290325,13.14516129032258,57.09327956989247,-1.3717741935483871,31
